ne_id,division
F1787-4A21-01,蘆洲區
F2894-4A22-01,土城區
F1344-4A21-01,三重區
F1340-4A21-01,三重區
F2107-4A21-01,三重區
F1679-4A51-02,新店區
F0421-4A51-02,新店區
F1706-4A21-01,板橋區
F0852-4A21-52,林口區
NPC-4A21-84,板橋區
F2331-4A22-51,樹林區
F2770-4A22-01,三峽區
F2259-4A51-01,新莊區
F1748-4A22-01,烏來區
F1430-4A51-02,蘆洲區
F1738-4A51-02,蘆洲區
F2906-4A51-02,蘆洲區
F2907-4A22-01,林口區
F0085-4A21-51,中和區
F0804-4A21-51,中和區
F0800-4A21-51,中和區
F0546-4A21-51,新莊區
F3311-4A51-01,土城區
F3112-4A51-01,三重區
F1990-4A51-01,林口區
F1637-4A22-01,三重區
F1635-4A22-01,蘆洲區
F1527-4A22-01,板橋區
F1728-4A21-01,板橋區
F2237-4A22-01,鶯歌區
F1548-4A21-01,蘆洲區
F1335-4A22-01,林口區
F1968-4A22-01,林口區
F2193-4A22-01,林口區
F1984-4A22-01,林口區
F2195-4A22-01,泰山區
F2143-4A22-01,三重區
F3789-4A21-51,板橋區
F1463-4A21-01,板橋區
F2219-4A22-01,中和區
F2092-4A22-51,板橋區
F2220-4A22-01,中和區
F2260-4A22-01,中和區
F2175-4A22-01,三重區
F0035-4A21-51,中和區
F1879-4A22-01,三重區
F2116-4A21-51,土城區
F1117-4A22-51,新莊區
F0614-4A22-51,鶯歌區
NPC-4A21-71,板橋區
F3722-4A51-01,新莊區
F2255-4A21-51,中和區
F0191-4A21-51,新店區
F2203-4A51-01,泰山區
F3517-4A51-01,三重區
F2156-4A22-01,新莊區
F1199-4A51-02,新店區
F1364-4A22-51,板橋區
F3308-4A21-51,林口區
F1615-4A22-01,中和區
F0035-4A22-01,中和區
F1617-4A22-01,中和區
F3528-4A51-01,蘆洲區
F1291-4A22-01,八里區
F1293-4A22-01,八里區
F3492-4A51-01,土城區
F2332-4A22-01,蘆洲區
F2134-4A22-01,蘆洲區
F3522-4A51-01,泰山區
F3267-4A51-01,蘆洲區
F1207-4A22-51,五股區
F1476-4A51-01,土城區
F1312-4A51-02,林口區
F1035-4A51-02,蘆洲區
F1916-4A51-02,蘆洲區
F3546-4A51-01,新莊區
F1451-4A51-02,永和區
F0571-4A21-51,新莊區
F1025-4A22-01,三重區
F1470-4A51-01,永和區
F1641-4A53-01,永和區
F1619-4A51-02,蘆洲區
F1919-4A51-02,蘆洲區
F3792-4A22-51,鶯歌區
F3708-4A51-01,板橋區
F1347-4A22-01,泰山區
NPC-4A21-78,板橋區
F2364-4A51-01,林口區
NPC-4A21-77,板橋區
F2449-4A51-01,三重區
F2900-4A51-02,永和區
F1886-4A51-02,林口區
F3171-4A51-01,土城區
F0946-4A22-01,中和區
F2230-4A22-01,三重區
F0331-4A22-51,中和區
F2466-4A22-51,新店區
F2710-4A51-01,八里區
F2127-4A22-01,新莊區
F3779-4A22-51,三峽區
F0910-4A51-02,板橋區
F1490-4A22-51,永和區
F1750-4A22-01,新店區
F2232-4A22-01,土城區
F1964-4A22-01,土城區
F0285-4A21-51,三重區
F1767-4A51-02,板橋區
F2556-4A22-51,五股區
F2901-4A51-02,新店區
F2970-4A22-01,土城區
F2483-4A22-51,新莊區
F1920-4A22-01,板橋區
F3190-4A51-01,土城區
NWK-4A51-51,五股區
F2495-4A22-51,新店區
F1073-4A22-01,三峽區
F1216-4A22-01,鶯歌區
F1408-4A22-01,鶯歌區
F1406-4A22-01,鶯歌區
NPC-4A21-03,板橋區
NPC-4A21-04,板橋區
F1082-4A22-01,樹林區
F1375-4A22-01,新莊區
F1132-4A22-01,新莊區
F1157-4A22-01,新莊區
F1013-4A22-01,樹林區
F1184-4A22-01,新莊區
F0062-4A21-01,中和區
F0264-4A22-51,中和區
F2340-4A22-01,五股區
F2529-4A22-01,八里區
F1676-4A22-01,五股區
F2433-4A22-01,三重區
F3300-4A51-01,五股區
F3671-4A51-01,蘆洲區
F0239-4A21-51,林口區
F2896-4A51-01,中和區
F1987-4A22-01,土城區
F2430-4A22-01,土城區
F2029-4A21-51,中和區
F2029-4A21-52,中和區
F2546-4A22-01,蘆洲區
F1698-4A22-51,新莊區
F2774-4A51-02,新莊區
F1012-4A51-02,新莊區
F3239-4A51-02,樹林區
F1158-4A51-02,泰山區
F2513-4A22-01,中和區
F3373-4A21-51,鶯歌區
F2574-4A22-51,中和區
F0942-4A51-02,中和區
F1549-4A22-01,八里區
F1060-4A22-01,三峽區
F0410-4A21-52,土城區
NPC-4A21-69,板橋區
NPC-4A21-70,板橋區
F1076-4A21-01,三峽區
F0695-4A21-01,板橋區
F3189-4A51-02,土城區
F2570-4A51-02,土城區
F2507-4A51-02,土城區
F2591-4A51-02,土城區
F2545-4A22-01,永和區
F1496-4A51-01,板橋區
F2365-4A22-01,永和區
NPC-4A21-82,板橋區
F2587-4A22-01,三重區
F2448-4A22-01,林口區
F0782-4A22-51,新店區
F2561-4A22-01,三峽區
F2548-4A22-01,林口區
F0087-4A21-51,中和區
F2623-4A22-01,中和區
F1734-4A51-01,林口區
F1535-4A51-02,五股區
F2177-4A22-01,土城區
F1976-4A22-01,永和區
F2650-4A22-01,永和區
F1083-4A51-02,樹林區
F1173-4A51-02,樹林區
F1992-4A22-01,新店區
F2626-4A22-01,土城區
F0469-4A22-51,中和區
F2774-4A22-01,新莊區
F2877-4A51-01,中和區
F1243-4A22-01,板橋區
F1232-4A22-01,板橋區
F1042-4A22-01,板橋區
F2665-4A22-01,中和區
F2585-4A22-01,林口區
F1163-4A51-02,新莊區
F2128-4A22-01,永和區
F2595-4A22-01,永和區
F2624-4A22-01,永和區
F2620-4A22-01,新莊區
F2618-4A51-01,新莊區
F2192-4A22-01,三峽區
F0908-4A22-01,板橋區
F2619-4A22-01,新莊區
F2641-4A22-01,鶯歌區
F0761-4A22-51,板橋區
F0970-4A22-51,土城區
F0130-4A22-51,板橋區
F3817-4A51-01,新店區
F1636-4A51-02,三重區
F0780-4A22-51,土城區
F0074-4A22-01,中和區
F2715-4A22-01,三重區
F2658-4A22-01,林口區
F1455-4A22-01,永和區
F1470-4A22-01,永和區
F1471-4A22-01,永和區
F1472-4A22-01,永和區
F2685-4A22-01,永和區
F2707-4A22-01,永和區
F0767-4A22-51,板橋區
F2673-4A22-01,三峽區
F2729-4A22-01,中和區
F1183-4A22-51,中和區
F2693-4A22-01,中和區
F3738-4A22-51,板橋區
F2605-4A22-01,樹林區
F2640-4A22-01,鶯歌區
F2710-4A22-01,八里區
F1186-4A51-01,土城區
F2725-4A22-01,土城區
NPC-4A21-66,板橋區
F2906-4A22-01,蘆洲區
F2543-4A21-01,板橋區
F2091-4A51-01,中和區
F1838-4A22-01,新店區
F1532-4A22-01,樹林區
F2773-4A22-01,板橋區
F2600-4A22-01,三峽區
F2684-4A22-01,板橋區
F2682-4A22-51,板橋區
F2683-4A22-51,板橋區
F1387-4A51-02,板橋區
F1082-4A51-02,樹林區
F2609-4A22-01,新莊區
F1955-4A51-01,中和區
F3393-4A22-51,永和區
F2748-4A22-01,土城區
F2680-4A22-01,板橋區
F2681-4A22-01,板橋區
F2749-4A22-01,中和區
F3012-4A51-01,八里區
F3689-4A51-01,永和區
F2727-4A22-01,永和區
F2581-4A22-01,土城區
F0240-4A21-51,中和區
F0186-4A22-51,中和區
F2733-4A22-01,林口區
F2750-4A22-01,中和區
F1072-4A51-01,三峽區
F2784-4A22-51,新店區
F0264-4A21-51,中和區
F2797-4A22-01,永和區
F1610-4A21-04,新店區
F1610-4A21-05,新店區
F1610-4A21-06,新店區
F3806-4A51-01,板橋區
F1932-4A53-01,樹林區
F2783-4A22-01,林口區
F1064-4A22-01,三峽區
F2811-4A22-01,土城區
F1810-4A53-01,樹林區
F2743-4A22-01,樹林區
NPC-4A21-54,板橋區
F2806-4A22-01,樹林區
F2836-4A22-01,新莊區
F2837-4A22-01,新莊區
F3374-4A51-01,樹林區
F3824-4A21-51,五股區
F2769-4A22-01,三峽區
F2737-4A22-01,板橋區
F2671-4A22-01,板橋區
F1562-4A22-01,板橋區
F3805-4A51-01,板橋區
F2778-4A22-51,五股區
F0294-4A22-51,三重區
F2861-4A22-01,鶯歌區
F2274-4A22-51,五股區
NPC-4A21-56,板橋區
F2832-4A22-01,林口區
F2816-4A22-01,樹林區
F2855-4A22-01,樹林區
F2865-4A22-01,板橋區
F2824-4A22-01,林口區
F2880-4A22-01,中和區
F2825-4A22-01,林口區
F2670-4A22-51,三重區
F1013-4A51-02,新莊區
F2877-4A22-01,中和區
F2881-4A22-01,新莊區
F2863-4A22-01,板橋區
F2815-4A22-01,樹林區
F2627-4A22-01,三重區
F1588-4A51-02,板橋區
F2817-4A22-01,鶯歌區
F2818-4A22-01,鶯歌區
F1929-4A22-01,新莊區
F1529-4A51-02,土城區
F1517-4A51-02,土城區
F1248-4A51-02,土城區
F3359-4A51-01,新莊區
F2896-4A22-01,中和區
F0909-4A51-02,板橋區
F2911-4A22-01,樹林區
F2878-4A22-01,中和區
F1479-4A51-02,泰山區
F1841-4A51-02,泰山區
F1346-4A51-02,泰山區
F1347-4A51-02,泰山區
F1563-4A51-02,泰山區
F2940-4A22-01,樹林區
F2851-4A22-01,樹林區
F2936-4A22-01,三峽區
F2935-4A22-01,三峽區
F2025-4A51-02,新莊區
F2078-4A51-02,新莊區
F2842-4A51-02,新莊區
F3137-4A51-02,新莊區
F2913-4A22-01,林口區
F2987-4A22-01,新莊區
F3508-4A51-01,三峽區
F1164-4A51-02,新莊區
F1232-4A51-02,板橋區
F1456-4A22-01,永和區
F1454-4A22-01,永和區
F2955-4A22-01,永和區
F2069-4A51-01,板橋區
F1348-4A51-01,泰山區
F1004-4A51-01,中和區
F1375-4A51-01,新莊區
F1849-4A51-01,新莊區
F1763-4A51-01,新莊區
F1092-4A51-01,樹林區
NPC-4A21-57,板橋區
NPC-4A21-58,板橋區
NPC-4A21-59,板橋區
NPC-4A21-60,板橋區
F3344-4A51-01,三重區
F3379-4A51-01,新莊區
F2869-4A22-01,樹林區
NPC-4A21-64,板橋區
F3557-4A51-01,新莊區
NPC-4A21-73,板橋區
F0175-4A21-51,板橋區
F3780-4A51-01,三峽區
F1846-4A51-01,新莊區
F1577-4A51-01,新莊區
F1581-4A51-01,新莊區
F3010-4A22-01,鶯歌區
F3825-4A21-51,三重區
F0125-4A22-51,中和區
F3796-4A51-01,新莊區
F3355-4A51-02,鶯歌區
F1415-4A51-01,新莊區
F3775-4A51-01,林口區
F1319-4A22-01,三重區
F3804-4A21-51,五股區
F2647-4A51-01,三重區
F2451-4A51-01,新店區
F1339-4A22-01,三重區
F0246-4A21-52,中和區
F1383-4A51-01,新店區
F1029-4A51-01,樹林區
F1093-4A51-01,樹林區
F1683-4A51-01,樹林區
F1684-4A51-01,樹林區
F3697-4A22-51,新莊區
F1481-4A51-01,樹林區
F1532-4A51-01,樹林區
F1480-4A51-01,樹林區
F2942-4A22-51,三重區
F1219-4A51-01,板橋區
F1447-4A51-01,樹林區
F2434-4A51-01,樹林區
F0762-4A22-51,板橋區
F1266-4A22-01,板橋區
F1368-4A22-01,板橋區
F2986-4A22-01,三峽區
F1458-4A51-01,板橋區
F3004-4A22-51,板橋區
F1855-4A51-01,土城區
F2927-4A51-01,土城區
F2811-4A51-01,土城區
F2658-4A51-01,林口區
F1446-4A51-02,樹林區
F1014-4A51-02,樹林區
F3381-4A51-01,新店區
F3149-4A51-02,八里區
F2177-4A51-01,土城區
F1857-4A51-01,土城區
F1949-4A51-01,土城區
F2870-4A51-01,土城區
F2222-4A51-01,土城區
F2748-4A51-01,土城區
F2231-4A51-01,土城區
F1251-4A51-01,土城區
F1011-4A51-01,樹林區
F1175-4A51-01,樹林區
F1160-4A51-02,鶯歌區
F1418-4A51-02,鶯歌區
F2605-4A51-01,樹林區
F1755-4A51-01,樹林區
F1528-4A51-01,中和區
F1743-4A51-01,中和區
F1660-4A51-01,中和區
F2115-4A51-01,中和區
F2729-4A51-01,中和區
F2130-4A51-01,中和區
F0946-4A51-01,中和區
F2976-4A51-01,中和區
F1314-4A51-01,中和區
F0941-4A51-01,中和區
F1615-4A51-01,中和區
F1959-4A51-01,中和區
F1958-4A51-01,中和區
F2118-4A51-01,土城區
F1218-4A51-01,土城區
F2430-4A51-01,土城區
F1254-4A51-01,土城區
F2735-4A51-01,土城區
F2581-4A51-01,土城區
F1964-4A51-01,土城區
F2150-4A51-01,土城區
F0935-4A51-01,永和區
F2685-4A51-01,永和區
F1455-4A51-01,永和區
F1454-4A51-01,永和區
F2727-4A51-01,永和區
F2595-4A51-01,永和區
F2900-4A51-01,永和區
F1225-4A51-02,板橋區
F1184-4A51-01,新莊區
F1118-4A51-01,樹林區
F0383-4A51-01,板橋區
F0904-4A51-01,板橋區
F0906-4A51-01,板橋區
F0907-4A51-01,板橋區
F1946-4A51-01,板橋區
F0873-4A51-01,板橋區
F1764-4A51-01,土城區
F2597-4A51-01,板橋區
F3025-4A22-01,中和區
F1313-4A22-01,中和區
F1412-4A51-02,新莊區
F3204-4A51-01,新店區
F3510-4A51-02,永和區
F1976-4A51-02,永和區
F1162-4A51-02,新莊區
F2863-4A51-01,板橋區
F3799-4A51-01,林口區
F2229-4A51-01,板橋區
F2737-4A51-01,板橋區
F0001-4A51-01,板橋區
F1945-4A51-01,板橋區
F1980-4A51-01,板橋區
F1562-4A51-01,板橋區
F1241-4A51-01,板橋區
F1376-4A51-01,板橋區
F0918-4A51-01,板橋區
F1474-4A51-01,板橋區
F2092-4A51-01,板橋區
F0079-4A51-01,板橋區
F0939-4A51-01,板橋區
F2543-4A51-01,板橋區
F2367-4A51-01,板橋區
F1090-4A51-01,三峽區
F1063-4A51-01,三峽區
F0022-4A51-01,板橋區
F1384-4A51-01,烏來區
F1717-4A51-01,新店區
F1750-4A51-02,新店區
F1621-4A51-01,新店區
F1623-4A51-01,新店區
F1624-4A51-01,新店區
F1622-4A51-01,新店區
F1349-4A51-01,泰山區
F0872-4A51-01,中和區
F2636-4A51-01,中和區
F1272-4A51-02,蘆洲區
F1273-4A51-02,蘆洲區
F1275-4A51-02,蘆洲區
F1634-4A51-01,蘆洲區
F1903-4A51-01,蘆洲區
F2184-4A51-01,蘆洲區
F1633-4A51-01,蘆洲區
F1033-4A51-01,蘆洲區
F2586-4A51-01,泰山區
F1317-4A51-01,泰山區
F1800-4A51-01,泰山區
F1571-4A51-01,泰山區
F1350-4A51-01,五股區
F1461-4A51-01,五股區
F2340-4A51-01,五股區
F1300-4A51-01,五股區
F1299-4A51-01,五股區
F1297-4A51-01,五股區
F1294-4A51-01,五股區
F1296-4A51-01,五股區
F1298-4A51-01,五股區
F1459-4A51-01,五股區
F1289-4A51-02,五股區
F1305-4A51-01,八里區
F1467-4A51-01,三重區
F1414-4A51-01,三重區
F1864-4A51-01,三重區
F1413-4A51-01,三重區
F1049-4A51-01,三重區
F2715-4A51-01,三重區
F1533-4A51-01,樹林區
F1728-4A51-02,板橋區
F2763-4A51-01,中和區
F0695-4A51-01,板橋區
F2593-4A51-01,板橋區
F1088-4A51-01,三峽區
F2561-4A51-01,三峽區
F2880-4A51-01,中和區
F1015-4A51-01,中和區
F0239-4A21-55,林口區
F0239-4A21-56,林口區
F2762-4A51-01,蘆洲區
F2908-4A51-01,蘆洲區
F1716-4A51-02,蘆洲區
F2827-4A51-01,蘆洲區
F1550-4A51-01,八里區
F1830-4A51-01,八里區
F1546-4A51-01,八里區
F2174-4A51-01,三重區
F1863-4A51-01,三重區
F2804-4A51-01,三重區
F2368-4A51-01,三重區
F1861-4A51-01,三重區
F2655-4A51-01,三重區
F1536-4A51-01,五股區
F0900-4A51-01,三重區
F1404-4A51-01,八里區
F1037-4A51-01,蘆洲區
F2332-4A51-01,蘆洲區
F1427-4A51-01,五股區
F1426-4A51-01,五股區
F1525-4A51-01,三重區
F1603-4A51-01,三重區
F1553-4A51-01,三重區
F2937-4A22-01,五股區
F1988-4A53-01,新店區
F1611-4A51-01,新店區
F1838-4A51-01,新店區
F1649-4A51-01,新店區
F1650-4A51-01,新店區
F1992-4A51-01,新店區
F1965-4A51-01,新店區
F0948-4A51-01,新店區
F1145-4A51-01,新店區
F1847-4A51-01,新店區
F1900-4A51-01,新店區
F0892-4A51-01,新店區
F1353-4A51-01,新店區
F1354-4A51-01,新店區
F1357-4A51-01,新店區
F1781-4A51-01,新店區
F1720-4A51-01,新店區
F1356-4A51-01,新店區
F2634-4A51-01,新店區
F2429-4A51-01,新店區
F1753-4A51-01,新店區
F1283-4A51-01,新店區
F2035-4A51-01,新店區
F1836-4A51-01,新店區
F1226-4A51-01,新店區
F1512-4A51-01,土城區
F1518-4A51-01,土城區
F1515-4A51-01,土城區
F2097-4A51-01,土城區
F1522-4A51-01,三重區
F1235-4A51-01,板橋區
F1359-4A51-01,三重區
F3714-4A51-02,樹林區
F2969-4A51-01,樹林區
F1319-4A51-01,三重區
F1788-4A51-01,土城區
F1223-4A51-01,土城區
F2626-4A51-01,土城區
F1606-4A51-01,土城區
F1782-4A51-01,中和區
F1780-4A51-01,中和區
F1031-4A51-01,中和區
F3758-4A51-01,板橋區
F2750-4A51-01,中和區
F1153-4A51-01,中和區
F2260-4A51-01,中和區
F1574-4A51-01,三重區
F1779-4A51-01,三重區
F0044-4A51-01,五股區
F1828-4A51-01,五股區
F2628-4A51-01,五股區
F0789-4A51-01,三重區
F1829-4A51-01,五股區
F1604-4A51-01,三重區
F1294-4A51-02,五股區
F1298-4A51-02,五股區
F2164-4A21-51,林口區
F2970-4A51-01,土城區
F3029-4A22-01,新店區
F3028-4A22-01,新店區
F1191-4A51-01,新店區
F1195-4A51-01,新店區
F1139-4A51-01,新店區
F1332-4A51-01,林口區
F2231-4A22-01,土城區
F1022-4A51-01,中和區
F2100-4A51-01,中和區
F3017-4A51-01,土城區
F1510-4A51-01,新莊區
F3049-4A21-01,三重區
F2103-4A22-01,烏來區
F1097-4A51-02,樹林區
F0881-4A22-51,土城區
F1514-4A51-01,土城區
F0945-4A51-02,新莊區
F1181-4A51-02,泰山區
F2609-4A51-02,新莊區
F2864-4A51-01,板橋區
F3009-4A22-51,五股區
F0915-4A51-01,板橋區
F1666-4A51-02,新店區
F1956-4A51-02,中和區
F1197-4A51-02,新店區
F1232-4A51-01,板橋區
F1464-4A51-01,板橋區
F0914-4A51-01,板橋區
F1243-4A51-01,板橋區
F3179-4A22-51,三重區
F1463-4A51-01,板橋區
F1039-4A51-01,板橋區
F1041-4A51-01,板橋區
F1558-4A51-01,板橋區
F1560-4A51-01,板橋區
F1135-4A51-02,鶯歌區
F2067-4A51-01,新莊區
F1511-4A51-01,土城區
F3717-4A22-51,三重區
F3015-4A51-01,新店區
F1280-4A51-01,新店區
F1672-4A51-01,新店區
F1559-4A22-01,板橋區
F1555-4A22-01,板橋區
F2467-4A51-02,三重區
F1548-4A51-02,蘆洲區
F2109-4A51-02,蘆洲區
F2196-4A51-01,蘆洲區
F3036-4A21-01,三重區
F2509-4A51-01,新莊區
F3490-4A51-01,中和區
F1663-4A51-01,永和區
F1458-4A21-01,板橋區
F2812-4A51-01,中和區
F1125-4A51-02,鶯歌區
F1073-4A51-01,三峽區
F1410-4A51-01,板橋區
F2665-4A51-01,中和區
F2030-4A51-01,三重區
F1628-4A51-01,永和區
F1665-4A51-01,永和區
F1818-4A51-01,樹林區
F1497-4A51-03,板橋區
F1561-4A51-02,板橋區
F1555-4A51-02,板橋區
F1519-4A51-02,土城區
F1876-4A51-01,三峽區
F2206-4A51-01,樹林區
F1521-4A51-01,土城區
F1416-4A51-01,蘆洲區
F1431-4A51-01,蘆洲區
F1424-4A51-01,五股區
F1425-4A51-01,五股區
F2110-4A51-01,蘆洲區
F1552-4A51-01,三重區
F2980-4A51-01,三重區
F2433-4A51-01,三重區
NWK-4A51-01,五股區
F1703-4A22-51,新店區
F3044-4A51-01,中和區
F1630-4A51-01,中和區
F2660-4A51-01,林口區
F3043-4A51-01,中和區
F1918-4A51-01,蘆洲區
F2207-4A51-02,蘆洲區
F3097-4A51-01,新莊區
F3769-4A51-01,三峽區
F1789-4A51-01,新店區
F2549-4A51-02,泰山區
F2226-4A51-02,泰山區
F1801-4A51-02,泰山區
F3073-4A51-01,三重區
F0936-4A51-02,永和區
F2707-4A51-01,永和區
F1417-4A22-51,五股區
F1340-4A51-01,三重區
F3098-4A51-01,五股區
F2844-4A51-01,三重區
F3100-4A51-01,三重區
F3390-4A51-01,土城區
F3126-4A22-51,永和區
F1010-4A51-02,樹林區
F2154-4A51-01,蘆洲區
F3816-4A22-51,永和區
F2938-4A51-01,永和區
NPC-4A21-65,板橋區
F2725-4A51-01,土城區
F0264-4A21-52,中和區
F0698-4A22-51,泰山區
F2974-4A51-01,中和區
F2825-4A51-01,林口區
F1198-4A51-02,新店區
F0083-4A21-51,板橋區
F3236-4A51-01,中和區
F1036-4A51-01,蘆洲區
F2448-4A51-01,林口區
F1330-4A51-01,林口區
F3207-4A51-01,林口區
F1554-4A51-02,板橋區
F1661-4A51-02,永和區
F1701-4A51-01,新莊區
F1889-4A51-01,三峽區
F3154-4A22-51,板橋區
F0792-4A22-51,土城區
F0876-4A22-51,土城區
F2854-4A51-01,新莊區
F3264-4A51-01,新莊區
F3674-4A22-51,新莊區
F2824-4A51-01,林口區
F0018-4A21-51,新莊區
F3228-4A51-01,三重區
F3107-4A51-01,新店區
NPC-4A21-72,板橋區
F3221-4A51-01,新莊區
F1854-4A51-01,中和區
F1668-4A22-01,新店區
F3199-4A51-01,三重區
F2122-4A51-01,中和區
F2619-4A51-02,新莊區
F2964-4A51-02,樹林區
F3205-4A51-01,土城區
F1783-4A51-01,板橋區
F1087-4A51-01,三峽區
F3726-4A21-51,林口區
F1837-4A51-01,新店區
F3141-4A22-51,土城區
F2412-4A51-01,泰山區
F2627-4A51-01,三重區
F0253-4A22-51,板橋區
F2942-4A51-02,三重區
F3124-4A51-01,三重區
F3117-4A22-51,五股區
F3144-4A22-51,林口區
F1795-4A51-01,新店區
F1216-4A51-01,鶯歌區
F2093-4A51-01,鶯歌區
F1406-4A51-01,鶯歌區
F1407-4A51-01,鶯歌區
F3147-4A22-01,三重區
F3553-4A51-01,新店區
F3143-4A51-01,蘆洲區
F3194-4A51-01,泰山區
F3138-4A51-01,三重區
F2839-4A51-01,板橋區
F3161-4A22-01,板橋區
F3162-4A22-01,板橋區
F3161-4A51-01,板橋區
F3162-4A51-01,板橋區
F1288-4A51-01,中和區
F1364-4A51-01,板橋區
F1635-4A51-02,三重區
F1457-4A51-02,三重區
F1520-4A51-01,土城區
NPC-4A21-68,板橋區
F3834-4A51-01,板橋區
F0808-4A22-51,中和區
F1827-4A51-01,林口區
F2766-4A51-01,林口區
F2548-4A51-01,林口區
F1334-4A51-01,林口區
F1883-4A51-01,林口區
F2585-4A51-01,林口區
F1793-4A51-01,泰山區
F1386-4A51-01,烏來區
F1362-4A51-01,林口區
F1385-4A22-01,烏來區
F3164-4A22-51,五股區
F1984-4A51-01,林口區
F3106-4A51-01,新莊區
F3115-4A51-01,新莊區
F3131-4A51-01,樹林區
F3140-4A22-51,三峽區
F1276-4A51-01,蘆洲區
F2513-4A51-01,中和區
F3187-4A51-01,三重區
F3544-4A51-01,板橋區
F3370-4A51-01,中和區
F1607-4A51-01,土城區
F1587-4A51-01,土城區
F1458-4A21-52,板橋區
F2840-4A21-51,板橋區
F2749-4A51-01,中和區
F1509-4A51-01,新莊區
F3063-4A51-01,五股區
F2652-4A51-01,五股區
F1358-4A51-01,土城區
F3092-4A51-01,林口區
F1620-4A51-01,新店區
F1381-4A51-01,新店區
F3226-4A51-01,新店區
F3202-4A51-01,泰山區
F1696-4A51-01,新莊區
F3031-4A51-02,中和區
F1748-4A51-01,烏來區
F3198-4A51-01,林口區
F1506-4A51-01,新莊區
F2806-4A51-01,樹林區
F2640-4A51-01,鶯歌區
F3010-4A51-01,鶯歌區
F1486-4A51-01,三重區
F3184-4A22-51,泰山區
F3185-4A22-51,泰山區
F3192-4A51-01,中和區
F0435-4A21-51,新店區
F1138-4A51-01,鶯歌區
F1192-4A51-02,新店區
F3203-4A51-01,三重區
F1507-4A21-51,新莊區
F3177-4A51-01,板橋區
F2816-4A51-01,樹林區
F2649-4A51-01,三峽區
F2770-4A51-01,三峽區
F1873-4A51-01,新莊區
F2103-4A51-01,烏來區
F1872-4A51-01,新莊區
F2836-4A51-01,新莊區
F2837-4A51-01,新莊區
F3772-4A51-01,板橋區
F3835-4A51-01,土城區
F3858-4A51-01,板橋區
F0809-4A51-01,新店區
F2623-4A51-01,中和區
F3739-4A51-01,板橋區
F3054-4A51-01,蘆洲區
F3230-4A22-51,中和區
F3132-4A51-01,樹林區
F1244-4A51-01,中和區
F1950-4A51-01,中和區
F3209-4A51-01,中和區
F2365-4A51-01,永和區
F2651-4A51-01,永和區
F1336-4A51-01,林口區
F1335-4A51-01,林口區
F3064-4A51-01,新店區
F3065-4A51-01,新店區
F1140-4A51-01,新店區
F1973-4A51-01,新店區
F3197-4A51-01,新店區
F1161-4A51-01,鶯歌區
F1060-4A51-01,三峽區
F1061-4A51-01,三峽區
F2673-4A51-01,三峽區
F3240-4A21-51,板橋區
F3222-4A51-01,樹林區
F2227-4A51-01,新店區
F3235-4A51-01,中和區
F3258-4A51-01,中和區
NWK-4A53-01,五股區
NWK-4A53-03,五股區
NWK-4A53-02,五股區
F3778-4A22-51,板橋區
F2604-4A51-01,樹林區
F3096-4A22-51,土城區
F2147-4A51-01,泰山區
F2963-4A51-01,樹林區
F2589-4A51-01,三重區
F1997-4A53-01,永和區
F2185-4A51-01,林口區
F3114-4A51-02,新莊區
F2134-4A51-01,蘆洲區
F1933-4A51-01,林口區
F1637-4A51-01,三重區
F3167-4A51-01,三峽區
F2772-4A51-01,三峽區
F3240-4A51-01,板橋區
F2813-4A51-01,三峽區
F2435-4A51-01,新莊區
F3241-4A51-01,三峽區
F3004-4A51-01,板橋區
F2683-4A51-01,板橋區
F2682-4A51-01,板橋區
F1936-4A51-01,三峽區
F1926-4A51-01,新莊區
F0343-4A22-51,中和區
F2861-4A51-01,鶯歌區
F2818-4A51-01,鶯歌區
F2817-4A51-01,鶯歌區
F1705-4A51-01,樹林區
F2607-4A51-01,新莊區
F2851-4A51-01,樹林區
F2815-4A51-01,樹林區
F2856-4A51-01,樹林區
F2985-4A51-01,樹林區
F1637-4A51-02,三重區
F1126-4A51-01,鶯歌區
F1124-4A51-01,鶯歌區
F1989-4A51-01,鶯歌區
F1134-4A51-01,鶯歌區
F1408-4A51-01,鶯歌區
F2072-4A51-01,蘆洲區
F3005-4A51-01,蘆洲區
F1723-4A51-01,新店區
F1303-4A53-01,中和區
F3261-4A53-01,三峽區
F2700-4A53-01,三峽區
F2829-4A51-01,板橋區
F0272-4A22-51,新莊區
F2865-4A51-01,板橋區
F1559-4A51-01,板橋區
F2867-4A51-01,板橋區
F3021-4A51-01,新莊區
F3263-4A51-01,新莊區
F2876-4A51-01,中和區
F2733-4A51-01,林口區
F2187-4A51-01,林口區
F1756-4A51-01,林口區
F2913-4A51-01,林口區
F2650-4A51-01,永和區
F1823-4A51-01,泰山區
F3666-4A21-53,林口區
F3666-4A21-54,林口區
F2697-4A51-01,中和區
F2241-4A51-01,中和區
F1799-4A51-01,泰山區
F2134-4A51-02,三重區
F3025-4A51-01,中和區
F3293-4A51-01,中和區
F1724-4A51-02,中和區
F0928-4A21-51,新店區
F2659-4A51-01,中和區
F2088-4A51-02,新店區
F2088-4A51-03,新店區
F3296-4A51-01,土城區
F2445-4A53-01,中和區
F1266-4A51-01,板橋區
F3130-4A51-01,板橋區
F3306-4A22-51,板橋區
F2699-4A51-02,三重區
F3277-4A51-01,樹林區
F3791-4A51-01,土城區
